split_name,document_id,transform_number,origin_class,generation_channel,prob_baseline,prob_transformed,delta_prob,applied_no_change,input_unchanged,features_match,sentinel_bound,status
holdout_topic,deepseek_pro_b004_P2_r1,16,A,deepseek_pro,0.9998966880,0.9918308242,-0.0080658637,0,0,0,1.620705e-07,ok
holdout_genre_seo,deepseek_pro_b007_P3_r2,16,A,deepseek_pro,0.9971750847,0.9698162283,-0.0273588564,0,0,0,1.316863e-06,ok
holdout_model_DeepSeek,deepseek_pro_b007_P3_r2,16,A,deepseek_pro,0.7683701424,0.6287566669,-0.1396134755,0,0,0,1.555097e-06,ok
holdout_prompt_P3,deepseek_pro_b007_P3_r2,16,A,deepseek_pro,0.9993393880,0.9847325666,-0.0146068214,0,0,0,2.661701e-07,ok
holdout_topic,deepseek_pro_b007_P3_r2,16,A,deepseek_pro,0.9921408218,0.9498638136,-0.0422770082,0,0,0,9.525783e-07,ok
holdout_genre_seo,deepseek_pro_b009_P1_r1,16,A,deepseek_pro,0.9999993006,0.9999918665,-0.0000074341,1,0,0,3.658901e-10,ok
holdout_model_DeepSeek,deepseek_pro_b009_P1_r1,16,A,deepseek_pro,0.8398306032,0.7139555959,-0.1258750073,1,0,0,1.360570e-06,ok
holdout_prompt_P1,deepseek_pro_b009_P1_r1,16,A,deepseek_pro,0.9999653428,0.9990158536,-0.0009494892,1,0,0,2.542554e-08,ok
holdout_genre_seo,deepseek_pro_b009_P2_r2,16,A,deepseek_pro,0.9999996684,0.9999758530,-0.0000238154,0,0,0,1.086253e-09,ok
holdout_model_DeepSeek,deepseek_pro_b009_P2_r2,16,A,deepseek_pro,0.9615669801,0.8433482183,-0.1182187618,0,0,0,8.801539e-07,ok
holdout_prompt_P2,deepseek_pro_b009_P2_r2,16,A,deepseek_pro,0.9999724825,0.9998579819,-0.0001145006,0,0,0,3.339543e-09,ok
holdout_genre_analytics,deepseek_pro_b021_P2_r2,16,A,deepseek_pro,0.9987461847,0.9222146457,-0.0765315390,0,0,0,1.410003e-06,ok
holdout_model_DeepSeek,deepseek_pro_b021_P2_r2,16,A,deepseek_pro,0.9475340751,0.6346343232,-0.3128997518,0,0,0,1.544784e-06,ok
holdout_prompt_P2,deepseek_pro_b021_P2_r2,16,A,deepseek_pro,0.9999503552,0.9966234811,-0.0033268740,0,0,0,7.914172e-08,ok
holdout_genre_commercial,deepseek_pro_b037_P2_r2,16,A,deepseek_pro,0.9999948189,0.9999860502,-0.0000087688,0,0,0,2.366923e-10,ok
holdout_model_DeepSeek,deepseek_pro_b037_P2_r2,16,A,deepseek_pro,0.9886759743,0.9592893497,-0.0293866247,0,0,0,2.601801e-07,ok
holdout_prompt_P2,deepseek_pro_b037_P2_r2,16,A,deepseek_pro,1.0000000000,1.0000000000,-0.0000000000,0,0,0,0.000000e+00,ok
holdout_topic,deepseek_pro_b037_P2_r2,16,A,deepseek_pro,0.9999978183,0.9999933296,-0.0000044886,0,0,0,1.334244e-10,ok
holdout_genre_commercial,deepseek_pro_b038_P1_r2,16,A,deepseek_pro,0.9855448684,0.9296902526,-0.0558546158,0,0,0,1.109113e-06,ok
holdout_model_DeepSeek,deepseek_pro_b038_P1_r2,16,A,deepseek_pro,0.8299093935,0.7033390704,-0.1265703231,0,0,0,1.390085e-06,ok
holdout_prompt_P1,deepseek_pro_b038_P1_r2,16,A,deepseek_pro,0.9975401169,0.9808932651,-0.0166468518,0,0,0,4.846702e-07,ok
holdout_genre_seo,gpt_b004_P1_r1,16,A,gpt,0.9984377477,0.9984377477,0.0000000000,1,1,1,7.016975e-08,ok
holdout_model_OpenAI,gpt_b004_P1_r1,16,A,gpt,0.5322813368,0.5322813368,-0.0000000000,1,1,1,2.770608e-06,ok
holdout_prompt_P1,gpt_b004_P1_r1,16,A,gpt,0.7280240480,0.7280240480,-0.0000000000,1,1,1,5.120523e-06,ok
holdout_topic,gpt_b004_P1_r1,16,A,gpt,0.7070796654,0.7070796654,-0.0000000000,1,1,1,4.142914e-06,ok
holdout_genre_seo,gpt_b004_P3_r1,16,A,gpt,0.9995901439,0.9995901439,0.0000000000,1,1,1,1.843025e-08,ok
holdout_model_OpenAI,gpt_b004_P3_r1,16,A,gpt,0.5962582080,0.5962582080,0.0000000000,1,1,1,2.679089e-06,ok
holdout_prompt_P3,gpt_b004_P3_r1,16,A,gpt,0.9412422960,0.9412422960,0.0000000000,1,1,1,9.791318e-07,ok
holdout_topic,gpt_b004_P3_r1,16,A,gpt,0.7945858750,0.7945858750,0.0000000000,1,1,1,3.264819e-06,ok
holdout_genre_analytics,gpt_b021_P3_r2,16,A,gpt,0.9985229709,0.9985229709,0.0000000000,1,1,1,2.898926e-08,ok
holdout_model_OpenAI,gpt_b021_P3_r2,16,A,gpt,0.9803591343,0.9803591343,0.0000000000,1,1,1,2.142866e-07,ok
holdout_prompt_P3,gpt_b021_P3_r2,16,A,gpt,0.9999524627,0.9999524627,0.0000000000,1,1,1,8.415676e-10,ok
holdout_genre_analytics,gpt_b026_P1_r1,16,A,gpt,0.9970392415,0.9970392415,0.0000000000,1,1,1,5.802368e-08,ok
holdout_model_OpenAI,gpt_b026_P1_r1,16,A,gpt,0.9718840039,0.9718840039,0.0000000000,1,1,1,3.041004e-07,ok
holdout_prompt_P1,gpt_b026_P1_r1,16,A,gpt,0.9999191104,0.9999191104,0.0000000000,1,1,1,2.091681e-09,ok
holdout_topic,gpt_b026_P1_r1,16,A,gpt,0.9986954704,0.9986954704,0.0000000000,1,1,1,2.606004e-08,ok
holdout_genre_analytics,gpt_b028_P2_r1,16,A,gpt,0.9995092909,0.9280817026,-0.0714275883,0,0,0,1.311945e-06,ok
holdout_model_OpenAI,gpt_b028_P2_r1,16,A,gpt,0.9915344759,0.8016328448,-0.1899016310,0,0,0,1.769679e-06,ok
holdout_prompt_P2,gpt_b028_P2_r1,16,A,gpt,0.9999618310,0.6346302712,-0.3653315598,0,0,0,5.453289e-06,ok
holdout_topic,gpt_b028_P2_r1,16,A,gpt,0.9994109856,0.9392804607,-0.0601305249,0,0,0,1.140806e-06,ok
holdout_genre_commercial,gpt_b031_P1_r1,16,A,gpt,0.9996086043,0.9962092125,-0.0033993919,1,0,0,6.407699e-08,ok
holdout_model_OpenAI,gpt_b031_P1_r1,16,A,gpt,0.9903669985,0.9586325331,-0.0317344654,1,0,0,4.413267e-07,ok
holdout_prompt_P1,gpt_b031_P1_r1,16,A,gpt,0.9999381406,0.9976992423,-0.0022388983,1,0,0,5.936202e-08,ok
holdout_genre_commercial,gpt_b040_P2_r1,16,A,gpt,0.9999403631,0.9962905730,-0.0036497901,0,0,0,6.270684e-08,ok
holdout_model_OpenAI,gpt_b040_P2_r1,16,A,gpt,0.9977304127,0.9699354384,-0.0277949743,0,0,0,3.245240e-07,ok
holdout_prompt_P2,gpt_b040_P2_r1,16,A,gpt,0.9999997231,0.9981805893,-0.0018191339,0,0,0,4.271152e-08,ok
holdout_author,human_hard_rusltc_0001,16,H,,0.0159988492,0.0159988492,0.0000000000,1,1,1,2.178729e-07,ok
holdout_genre_analytics,human_hard_rusltc_0001,16,H,,0.0006734018,0.0006734018,-0.0000000000,1,1,1,1.322732e-08,ok
holdout_genre_commercial,human_hard_rusltc_0001,16,H,,0.0005292601,0.0005292601,0.0000000000,1,1,1,8.975555e-09,ok
holdout_genre_news,human_hard_rusltc_0001,16,H,,0.0065516677,0.0065516677,0.0000000000,1,1,1,8.520599e-08,ok
holdout_genre_prose,human_hard_rusltc_0001,16,H,,0.2022503757,0.2022503757,0.0000000000,1,1,1,1.116313e-06,ok
holdout_genre_science,human_hard_rusltc_0001,16,H,,0.0065516677,0.0065516677,0.0000000000,1,1,1,8.520599e-08,ok
holdout_genre_seo,human_hard_rusltc_0001,16,H,,0.0000069243,0.0000069243,0.0000000000,1,1,1,3.114961e-10,ok
holdout_genre_translation,human_hard_rusltc_0001,16,H,,0.0065516677,0.0065516677,0.0000000000,1,1,1,8.520599e-08,ok
holdout_model_Anthropic,human_hard_rusltc_0001,16,H,,0.0000764282,0.0000764282,0.0000000000,1,1,1,1.837083e-09,ok
holdout_model_DeepSeek,human_hard_rusltc_0001,16,H,,0.0909412422,0.0909412422,0.0000000000,1,1,1,5.507686e-07,ok
holdout_model_NVIDIA,human_hard_rusltc_0001,16,H,,0.0141284119,0.0141284119,0.0000000000,1,1,1,1.772145e-07,ok
holdout_model_OpenAI,human_hard_rusltc_0001,16,H,,0.0083538753,0.0083538753,0.0000000000,1,1,1,9.219212e-08,ok
holdout_prompt_P1,human_hard_rusltc_0001,16,H,,0.0001462113,0.0001462113,-0.0000000000,1,1,1,3.780556e-09,ok
holdout_prompt_P2,human_hard_rusltc_0001,16,H,,0.0000848641,0.0000848641,-0.0000000000,1,1,1,1.995686e-09,ok
holdout_prompt_P3,human_hard_rusltc_0001,16,H,,0.0000002655,0.0000002655,0.0000000000,1,1,1,4.700764e-12,ok
holdout_source,human_hard_rusltc_0001,16,H,,0.0198229688,0.0198229688,-0.0000000000,1,1,1,2.434165e-07,ok
holdout_time,human_hard_rusltc_0001,16,H,,0.0042255657,0.0042255657,0.0000000000,1,1,1,5.553961e-08,ok
holdout_topic,human_hard_rusltc_0001,16,H,,0.0009472274,0.0009472274,0.0000000000,1,1,1,1.892913e-08,ok
holdout_author,human_hard_rusltc_0002,16,H,,0.0013296446,0.0013296446,-0.0000000000,1,1,1,1.837709e-07,ok
holdout_genre_analytics,human_hard_rusltc_0002,16,H,,0.0001161221,0.0001161221,0.0000000000,1,1,1,2.282205e-08,ok
holdout_genre_commercial,human_hard_rusltc_0002,16,H,,0.0001499746,0.0001499746,0.0000000000,1,1,1,2.544336e-08,ok
holdout_genre_news,human_hard_rusltc_0002,16,H,,0.0012190808,0.0012190808,0.0000000000,1,1,1,1.593954e-07,ok
holdout_genre_prose,human_hard_rusltc_0002,16,H,,0.0243980505,0.0243980505,0.0000000000,1,1,1,1.646865e-06,ok
holdout_genre_science,human_hard_rusltc_0002,16,H,,0.0012190808,0.0012190808,0.0000000000,1,1,1,1.593954e-07,ok
holdout_genre_seo,human_hard_rusltc_0002,16,H,,0.0000092223,0.0000092223,0.0000000000,1,1,1,4.148706e-09,ok
holdout_genre_translation,human_hard_rusltc_0002,16,H,,0.0012190808,0.0012190808,0.0000000000,1,1,1,1.593954e-07,ok
holdout_model_Anthropic,human_hard_rusltc_0002,16,H,,0.0000101597,0.0000101597,-0.0000000000,1,1,1,2.442213e-09,ok
holdout_model_DeepSeek,human_hard_rusltc_0002,16,H,,0.0307927102,0.0307927102,0.0000000000,1,1,1,1.988296e-06,ok
holdout_model_NVIDIA,human_hard_rusltc_0002,16,H,,0.0016224920,0.0016224920,0.0000000000,1,1,1,2.060928e-07,ok
holdout_model_OpenAI,human_hard_rusltc_0002,16,H,,0.0017875706,0.0017875706,0.0000000000,1,1,1,1.985799e-07,ok
holdout_prompt_P1,human_hard_rusltc_0002,16,H,,0.0000123673,0.0000123673,0.0000000000,1,1,1,3.198215e-09,ok
holdout_prompt_P2,human_hard_rusltc_0002,16,H,,0.0000157650,0.0000157650,0.0000000000,1,1,1,3.707589e-09,ok
holdout_prompt_P3,human_hard_rusltc_0002,16,H,,0.0000000383,0.0000000383,-0.0000000000,1,1,1,6.779462e-12,ok
holdout_source,human_hard_rusltc_0002,16,H,,0.0028465254,0.0028465254,0.0000000000,1,1,1,3.555935e-07,ok
holdout_time,human_hard_rusltc_0002,16,H,,0.0015245744,0.0015245744,0.0000000000,1,1,1,2.009292e-07,ok
holdout_topic,human_hard_rusltc_0002,16,H,,0.0001063952,0.0001063952,0.0000000000,1,1,1,2.127962e-08,ok
holdout_author,human_hard_rusltc_0003,16,H,,0.0312843519,0.0312843519,0.0000000000,1,1,1,4.194135e-06,ok
holdout_genre_analytics,human_hard_rusltc_0003,16,H,,0.0059659576,0.0059659576,0.0000000000,1,1,1,1.165659e-06,ok
holdout_genre_commercial,human_hard_rusltc_0003,16,H,,0.0141914631,0.0141914631,0.0000000000,1,1,1,2.373787e-06,ok
holdout_genre_news,human_hard_rusltc_0003,16,H,,0.0268210652,0.0268210652,0.0000000000,1,1,1,3.416974e-06,ok
holdout_genre_prose,human_hard_rusltc_0003,16,H,,0.3560151828,0.3560151828,0.0000000000,1,1,1,1.586260e-05,ok
holdout_genre_science,human_hard_rusltc_0003,16,H,,0.0268210652,0.0268210652,0.0000000000,1,1,1,3.416974e-06,ok
holdout_genre_seo,human_hard_rusltc_0003,16,H,,0.0000001335,0.0000001335,-0.0000000000,1,1,1,6.007094e-11,ok
holdout_genre_translation,human_hard_rusltc_0003,16,H,,0.0268210652,0.0268210652,0.0000000000,1,1,1,3.416974e-06,ok
holdout_model_Anthropic,human_hard_rusltc_0003,16,H,,0.0013721489,0.0013721489,0.0000000000,1,1,1,3.293921e-07,ok
holdout_model_DeepSeek,human_hard_rusltc_0003,16,H,,0.1408591079,0.1408591079,0.0000000000,1,1,1,8.062425e-06,ok
holdout_model_NVIDIA,human_hard_rusltc_0003,16,H,,0.0343927252,0.0343927252,0.0000000000,1,1,1,4.225253e-06,ok
holdout_model_OpenAI,human_hard_rusltc_0003,16,H,,0.0320332111,0.0320332111,0.0000000000,1,1,1,3.450723e-06,ok
holdout_prompt_P1,human_hard_rusltc_0003,16,H,,0.0014683888,0.0014683888,-0.0000000000,1,1,1,3.791761e-07,ok
holdout_prompt_P2,human_hard_rusltc_0003,16,H,,0.0014667918,0.0014667918,0.0000000000,1,1,1,3.444579e-07,ok
holdout_prompt_P3,human_hard_rusltc_0003,16,H,,0.0001849276,0.0001849276,0.0000000000,1,1,1,3.273380e-08,ok
holdout_source,human_hard_rusltc_0003,16,H,,0.0455882500,0.0455882500,-0.0000000000,1,1,1,5.450865e-06,ok
holdout_time,human_hard_rusltc_0003,16,H,,0.0183233607,0.0183233607,-0.0000000000,1,1,1,2.374273e-06,ok
holdout_topic,human_hard_rusltc_0003,16,H,,0.0064632908,0.0064632908,0.0000000000,1,1,1,1.284475e-06,ok
holdout_author,human_hard_rusltc_0055,16,H,,0.0582199561,0.0582199561,0.0000000000,1,1,1,7.588226e-06,ok
holdout_genre_analytics,human_hard_rusltc_0055,16,H,,0.0072352231,0.0072352231,-0.0000000000,1,1,1,1.411849e-06,ok
holdout_genre_commercial,human_hard_rusltc_0055,16,H,,0.0143498939,0.0143498939,0.0000000000,1,1,1,2.399902e-06,ok
holdout_genre_news,human_hard_rusltc_0055,16,H,,0.0277511730,0.0277511730,0.0000000000,1,1,1,3.532090e-06,ok
holdout_genre_prose,human_hard_rusltc_0055,16,H,,0.1062311658,0.1062311658,0.0000000000,1,1,1,6.569122e-06,ok
holdout_genre_science,human_hard_rusltc_0055,16,H,,0.0277511730,0.0277511730,0.0000000000,1,1,1,3.532090e-06,ok
holdout_genre_seo,human_hard_rusltc_0055,16,H,,0.0005373108,0.0005373108,0.0000000000,1,1,1,2.415850e-07,ok
holdout_genre_translation,human_hard_rusltc_0055,16,H,,0.0277511730,0.0277511730,0.0000000000,1,1,1,3.532090e-06,ok
holdout_model_Anthropic,human_hard_rusltc_0055,16,H,,0.0025818291,0.0025818291,0.0000000000,1,1,1,6.190318e-07,ok
holdout_model_DeepSeek,human_hard_rusltc_0055,16,H,,0.1143759899,0.1143759899,0.0000000000,1,1,1,6.748397e-06,ok
holdout_model_NVIDIA,human_hard_rusltc_0055,16,H,,0.0580290900,0.0580290900,0.0000000000,1,1,1,6.954547e-06,ok
holdout_model_OpenAI,human_hard_rusltc_0055,16,H,,0.0277121680,0.0277121680,0.0000000000,1,1,1,2.998572e-06,ok
holdout_prompt_P1,human_hard_rusltc_0055,16,H,,0.0021434809,0.0021434809,0.0000000000,1,1,1,5.531282e-07,ok
holdout_prompt_P2,human_hard_rusltc_0055,16,H,,0.0029819273,0.0029819273,0.0000000000,1,1,1,6.992062e-07,ok
holdout_prompt_P3,human_hard_rusltc_0055,16,H,,0.0002256256,0.0002256256,0.0000000000,1,1,1,3.993607e-08,ok
holdout_source,human_hard_rusltc_0055,16,H,,0.0757376774,0.0757376774,0.0000000000,1,1,1,8.769685e-06,ok
holdout_time,human_hard_rusltc_0055,16,H,,0.0305939127,0.0305939127,0.0000000000,1,1,1,3.914694e-06,ok
holdout_topic,human_hard_rusltc_0055,16,H,,0.0033216244,0.0033216244,0.0000000000,1,1,1,6.622067e-07,ok
holdout_author,human_hard_rusltc_0068,16,H,,0.0000154530,0.0000154529,-0.0000000001,1,1,1,2.138569e-10,ok
holdout_genre_analytics,human_hard_rusltc_0068,16,H,,0.0000005069,0.0000005069,-0.0000000000,1,1,1,9.963453e-12,ok
holdout_genre_commercial,human_hard_rusltc_0068,16,H,,0.0000012972,0.0000012972,-0.0000000000,1,1,1,2.201006e-11,ok
holdout_genre_news,human_hard_rusltc_0068,16,H,,0.0000457593,0.0000457590,-0.0000000003,1,1,1,5.990041e-10,ok
holdout_genre_prose,human_hard_rusltc_0068,16,H,,0.0059221771,0.0059221567,-0.0000000204,1,1,1,4.073151e-08,ok
holdout_genre_science,human_hard_rusltc_0068,16,H,,0.0000457593,0.0000457590,-0.0000000003,1,1,1,5.990041e-10,ok
holdout_genre_seo,human_hard_rusltc_0068,16,H,,0.0000000020,0.0000000020,-0.0000000000,1,1,1,9.008286e-14,ok
holdout_genre_translation,human_hard_rusltc_0068,16,H,,0.0000457593,0.0000457590,-0.0000000003,1,1,1,5.990041e-10,ok
holdout_model_Anthropic,human_hard_rusltc_0068,16,H,,0.0000000259,0.0000000259,-0.0000000000,1,1,1,6.233632e-13,ok
holdout_model_DeepSeek,human_hard_rusltc_0068,16,H,,0.0072138293,0.0072138054,-0.0000000239,1,1,1,4.771298e-08,ok
holdout_model_NVIDIA,human_hard_rusltc_0068,16,H,,0.0000217310,0.0000217309,-0.0000000001,1,1,1,2.764737e-10,ok
holdout_model_OpenAI,human_hard_rusltc_0068,16,H,,0.0000842489,0.0000842484,-0.0000000005,1,1,1,9.375061e-10,ok
holdout_prompt_P1,human_hard_rusltc_0068,16,H,,0.0000000476,0.0000000476,-0.0000000000,1,1,1,1.230232e-12,ok
holdout_prompt_P2,human_hard_rusltc_0068,16,H,,0.0000000672,0.0000000672,-0.0000000000,1,1,1,1.580351e-12,ok
holdout_prompt_P3,human_hard_rusltc_0068,16,H,,0.0000000000,0.0000000000,-0.0000000000,1,1,1,4.631447e-16,ok
holdout_source,human_hard_rusltc_0068,16,H,,0.0000586094,0.0000586090,-0.0000000004,1,1,1,7.342022e-10,ok
holdout_time,human_hard_rusltc_0068,16,H,,0.0000873401,0.0000873396,-0.0000000006,1,1,1,1.152737e-09,ok
holdout_topic,human_hard_rusltc_0068,16,H,,0.0000029004,0.0000029004,-0.0000000000,1,1,1,5.801466e-11,ok
holdout_author,human_hard_rusltc_0073,16,H,,0.0623789507,0.0623789507,-0.0000000000,1,1,1,8.094394e-07,ok
holdout_genre_analytics,human_hard_rusltc_0073,16,H,,0.0124656699,0.0124656699,0.0000000000,1,1,1,2.419680e-07,ok
holdout_genre_commercial,human_hard_rusltc_0073,16,H,,0.0202206950,0.0202206950,0.0000000000,1,1,1,3.361603e-07,ok
holdout_genre_news,human_hard_rusltc_0073,16,H,,0.0439062499,0.0439062499,0.0000000000,1,1,1,5.495406e-07,ok
holdout_genre_prose,human_hard_rusltc_0073,16,H,,0.2510364876,0.2510364876,0.0000000000,1,1,1,1.300851e-06,ok
holdout_genre_science,human_hard_rusltc_0073,16,H,,0.0439062499,0.0439062499,0.0000000000,1,1,1,5.495406e-07,ok
holdout_genre_seo,human_hard_rusltc_0073,16,H,,0.0010438353,0.0010438353,-0.0000000000,1,1,1,4.690900e-08,ok
holdout_genre_translation,human_hard_rusltc_0073,16,H,,0.0439062499,0.0439062499,0.0000000000,1,1,1,5.495406e-07,ok
holdout_model_Anthropic,human_hard_rusltc_0073,16,H,,0.0045771402,0.0045771402,0.0000000000,1,1,1,1.095242e-07,ok
holdout_model_DeepSeek,human_hard_rusltc_0073,16,H,,0.1610949596,0.1610949596,0.0000000000,1,1,1,9.003494e-07,ok
holdout_model_NVIDIA,human_hard_rusltc_0073,16,H,,0.0625870443,0.0625870443,0.0000000000,1,1,1,7.464504e-07,ok
holdout_model_OpenAI,human_hard_rusltc_0073,16,H,,0.0510646574,0.0510646574,0.0000000000,1,1,1,5.392699e-07,ok
holdout_prompt_P1,human_hard_rusltc_0073,16,H,,0.0043721510,0.0043721510,0.0000000000,1,1,1,1.125720e-07,ok
holdout_prompt_P2,human_hard_rusltc_0073,16,H,,0.0057480670,0.0057480670,0.0000000000,1,1,1,1.344075e-07,ok
holdout_prompt_P3,human_hard_rusltc_0073,16,H,,0.0003971964,0.0003971964,-0.0000000000,1,1,1,7.029229e-09,ok
holdout_source,human_hard_rusltc_0073,16,H,,0.0751377084,0.0751377084,0.0000000000,1,1,1,8.705862e-07,ok
holdout_time,human_hard_rusltc_0073,16,H,,0.0382123459,0.0382123459,0.0000000000,1,1,1,4.851097e-07,ok
holdout_topic,human_hard_rusltc_0073,16,H,,0.0127780746,0.0127780746,-0.0000000000,1,1,1,2.523296e-07,ok
holdout_author,human_news_buriy_2014_0027,16,H,,0.0022130446,0.0022130446,0.0000000000,1,1,1,3.055955e-08,ok
holdout_genre_analytics,human_news_buriy_2014_0027,16,H,,0.0000627088,0.0000627088,0.0000000000,1,1,1,1.232512e-09,ok
holdout_genre_commercial,human_news_buriy_2014_0027,16,H,,0.0000437137,0.0000437137,0.0000000000,1,1,1,7.416871e-10,ok
holdout_genre_news,human_news_buriy_2014_0027,16,H,,0.0008139916,0.0008139916,0.0000000000,1,1,1,1.064729e-08,ok
holdout_genre_prose,human_news_buriy_2014_0027,16,H,,0.0438359312,0.0438359312,-0.0000000000,1,1,1,2.899965e-07,ok
holdout_genre_science,human_news_buriy_2014_0027,16,H,,0.0008139916,0.0008139916,0.0000000000,1,1,1,1.064729e-08,ok
holdout_genre_seo,human_news_buriy_2014_0027,16,H,,0.0000000031,0.0000000031,-0.0000000000,1,1,1,1.414399e-13,ok
holdout_genre_translation,human_news_buriy_2014_0027,16,H,,0.0008139916,0.0008139916,0.0000000000,1,1,1,1.064729e-08,ok
holdout_model_Anthropic,human_news_buriy_2014_0027,16,H,,0.0000029624,0.0000029624,0.0000000000,1,1,1,7.121264e-11,ok
holdout_model_DeepSeek,human_news_buriy_2014_0027,16,H,,0.0282941226,0.0282941226,0.0000000000,1,1,1,1.831671e-07,ok
holdout_model_NVIDIA,human_news_buriy_2014_0027,16,H,,0.0024206414,0.0024206414,0.0000000000,1,1,1,3.072299e-08,ok
holdout_model_OpenAI,human_news_buriy_2014_0027,16,H,,0.0010752183,0.0010752183,0.0000000000,1,1,1,1.195304e-08,ok
holdout_prompt_P1,human_news_buriy_2014_0027,16,H,,0.0000027802,0.0000027802,0.0000000000,1,1,1,7.189812e-11,ok
holdout_prompt_P2,human_news_buriy_2014_0027,16,H,,0.0000033575,0.0000033575,0.0000000000,1,1,1,7.896333e-11,ok
holdout_prompt_P3,human_news_buriy_2014_0027,16,H,,0.0000008712,0.0000008712,0.0000000000,1,1,1,1.542438e-11,ok
holdout_source,human_news_buriy_2014_0027,16,H,,0.0036310146,0.0036310146,0.0000000000,1,1,1,4.532366e-08,ok
holdout_time,human_news_buriy_2014_0027,16,H,,0.0006832287,0.0006832287,-0.0000000000,1,1,1,9.012106e-09,ok
holdout_topic,human_news_buriy_2014_0027,16,H,,0.0000599204,0.0000599204,0.0000000000,1,1,1,1.198497e-09,ok
holdout_author,human_news_buriy_2014_0034,16,H,,0.0167918389,0.0167917246,-0.0000001142,1,1,1,2.284861e-07,ok
holdout_genre_analytics,human_news_buriy_2014_0034,16,H,,0.0049374644,0.0049374161,-0.0000000483,1,1,1,9.656954e-08,ok
holdout_genre_commercial,human_news_buriy_2014_0034,16,H,,0.0233626531,0.0233624595,-0.0000001936,1,1,1,3.871454e-07,ok
holdout_genre_news,human_news_buriy_2014_0034,16,H,,0.0251726682,0.0251725075,-0.0000001606,1,1,1,3.212382e-07,ok
holdout_genre_prose,human_news_buriy_2014_0034,16,H,,0.1909913671,0.1909908326,-0.0000005345,1,1,1,1.069045e-06,ok
holdout_genre_science,human_news_buriy_2014_0034,16,H,,0.0251726682,0.0251725075,-0.0000001606,1,1,1,3.212382e-07,ok
holdout_genre_seo,human_news_buriy_2014_0034,16,H,,0.0018265636,0.0018265226,-0.0000000410,1,1,1,8.201794e-08,ok
holdout_genre_translation,human_news_buriy_2014_0034,16,H,,0.0251726682,0.0251725075,-0.0000001606,1,1,1,3.212382e-07,ok
holdout_model_Anthropic,human_news_buriy_2014_0034,16,H,,0.0013970258,0.0013970090,-0.0000000168,1,1,1,3.353515e-08,ok
holdout_model_DeepSeek,human_news_buriy_2014_0034,16,H,,0.1383491331,0.1383487360,-0.0000003971,1,1,1,7.941875e-07,ok
holdout_model_NVIDIA,human_news_buriy_2014_0034,16,H,,0.0191383575,0.0191382380,-0.0000001194,1,1,1,2.388335e-07,ok
holdout_model_OpenAI,human_news_buriy_2014_0034,16,H,,0.0318559723,0.0318558006,-0.0000001716,1,1,1,3.432240e-07,ok
holdout_prompt_P1,human_news_buriy_2014_0034,16,H,,0.0028086607,0.0028086245,-0.0000000362,1,1,1,7.242864e-08,ok
holdout_prompt_P2,human_news_buriy_2014_0034,16,H,,0.0019061155,0.0019060931,-0.0000000224,1,1,1,4.474255e-08,ok
holdout_prompt_P3,human_news_buriy_2014_0034,16,H,,0.0000065259,0.0000065258,-0.0000000001,1,1,1,1.155334e-10,ok
holdout_source,human_news_buriy_2014_0034,16,H,,0.0293658256,0.0293656471,-0.0000001785,1,1,1,3.570853e-07,ok
holdout_time,human_news_buriy_2014_0034,16,H,,0.0243440914,0.0243439346,-0.0000001568,1,1,1,3.135051e-07,ok
holdout_topic,human_news_buriy_2014_0034,16,H,,0.0147652693,0.0147651238,-0.0000001455,1,1,1,2.909812e-07,ok
holdout_author,human_news_gazeta_0031,16,H,,0.0511927082,0.0511927082,0.0000000000,1,1,1,6.722101e-07,ok
holdout_genre_analytics,human_news_gazeta_0031,16,H,,0.0120222429,0.0120222429,0.0000000000,1,1,1,2.334655e-07,ok
