document_id,file_path,sha256,language,genre,brief_id,topic_id,origin_class,author_or_model_id,model_provider,model_exact_id,model_release_or_snapshot,created_at,generation_date,human_publication_date,source_platform,prompt_id,prompt_condition,system_prompt_hash,user_prompt_hash,temperature,top_p,top_k,repetition_penalty,seed,browsing_or_rag,repeat_index,editing_level,editor_type,edit_actor,edit_minutes,edit_instruction,translation_chain,word_count,char_count,preprocessing_profile,license_status,consent_or_public_basis,leakage_group,revision_family_id,dedup_cluster_id,split_group_author,split_group_source,split_group_topic,annotation_batch_id,abstention_reason,status,notes,generation_channel,model_family,model_id_reported,provider,access_method,wrapper_name,wrapper_version,system_prompt_visibility,raw_payload_available,sampling_parameters_known,technical_validity,length_instruction_compliance,hh_subgroups
human_hard_rusltc_0019,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0019.txt,9c4af6582afde69d7a0fa060591bf8ff0f61594de2df0eb947380cd33e147581,ru,translation,,,H,author_0285,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,952,7143,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-207,human_hard_rusltc_0019,8ee364076a608b50,author_0266,rusltc:source-207,rusltc:source-207,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_207_4; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 5f | Final | Informational | Routine | Home | 2014 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0020,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0020.txt,610b2c0b906d8a854edeb0223667b085d7c7636b3e11b10fab95b8612c0c85b8,ru,translation,,,H,author_0285,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,1233,8215,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-208,human_hard_rusltc_0020,07b78d9de13a3c7a,author_0266,rusltc:source-208,rusltc:source-208,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_208_4; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: 5f | Final | Informational | Routine | Home | 2014 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0021,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0021.txt,ec68ad8ef7662e6961602e35ba374af4aa425e2c99bd486a960800f66a398a8e,ru,translation,,,H,author_0285,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,710,5053,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-209,human_hard_rusltc_0021,d939e12f7becbd3a,author_0266,rusltc:source-209,rusltc:source-209,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_209_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: 5f | Final | Informational | Routine | Home | 2014 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0022,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0022.txt,f9e44e9827bd917ecb45141aa2aff2d267ccf81776ff9b57d70550f5f4d26cbf,ru,translation,,,H,author_0285,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,792,5555,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-210,human_hard_rusltc_0022,4e5d9a004e73fafa,author_0266,rusltc:source-210,rusltc:source-210,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_210_3; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 5f | Final | Informational | Routine | Home | 2014 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0023,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0023.txt,9bfce52d2b6676e3f9d66a3d2fd88db63b10795af17e07f31558b7ca60bb2707,ru,translation,,,H,author_0285,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,821,6132,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-211,human_hard_rusltc_0023,f1b7e4d666c5f1d8,author_0266,rusltc:source-211,rusltc:source-211,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_211_5; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: 5f | Final | Informational | Routine | Home | 2014 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0024,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0024.txt,b42aa71f41507ad42e489b757aede19921f2e9d4751e3a8e05390d66dc9ea36b,ru,translation,,,H,author_0285,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,779,5853,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-213,human_hard_rusltc_0024,c878b1004beb86d9,author_0266,rusltc:source-213,rusltc:source-213,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_213_4; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: 5f | Final | Informational | Routine | Home | 2014 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0025,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0025.txt,04ff93ce883c473f1864d8d37c52fee74390921ad635c3367a482771c3fee64e,ru,translation,,,H,author_0153,,,,,,2015-01-01,rusltc,,,,,,,,,,,,,,,,,,3325,26532,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-243,human_hard_rusltc_0025,ee8df44fdf4df9e8,author_0226,rusltc:source-243,rusltc:source-243,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_243_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 3p | Final | Academic | Exam | Home | 2015 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0026,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0026.txt,ed1bfb5663bb4d122bd8c2b89e8c9545886ab8cd2b832b60ffcd7b52c2c6c83d,ru,translation,,,H,author_0285,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,1044,7543,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-247,human_hard_rusltc_0026,dbde18d9eb013f4e,author_0266,rusltc:source-247,rusltc:source-247,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_247_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: 5f | Final | Informational | Routine | Home | 2014 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0027,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0027.txt,c89f0007cdd52058d7d5b5dcd856601cad3857db1d727342dd8444b1065ec44d,ru,translation,,,H,author_0153,,,,,,2015-01-01,rusltc,,,,,,,,,,,,,,,,,,1259,8810,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-248,human_hard_rusltc_0027,e80bd9c9898a03cf,author_0226,rusltc:source-248,rusltc:source-248,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_248_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 4f | 3 | Final | Essay | Exam | Home | 2015 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0028,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0028.txt,f77cef8b31c183e9367323e7ed57e21aa960b5e7bfc5f946f453d66a7e155284,ru,translation,,,H,author_0285,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,909,6256,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-273,human_hard_rusltc_0028,27f2b5f6b75ff49d,author_0266,rusltc:source-273,rusltc:source-273,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_273_2; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: 5f | Final | Informational | Routine | Home | 2014 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0029,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0029.txt,62e70942ad6a16ccf33c79314fdd78d489e7b448cd67f35d4d59ca9b1602312d,ru,translation,,,H,author_0285,,,,,,2014-01-01,rusltc,,,,,,,,,,,,,,,,,,942,7566,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-278,human_hard_rusltc_0029,90a4489cb045de1c,author_0266,rusltc:source-278,rusltc:source-278,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_278_5; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 5f | Final | Advertisement | Routine | 2014 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0030,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0030.txt,2ef06ac1767260ba8d7aeb5cb90a8b2541e5582c3c77705ae3df61e5b2c73be2,ru,translation,,,H,author_0153,,,,,,2017-01-01,rusltc,,,,,,,,,,,,,,,,,,1027,7034,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-283,human_hard_rusltc_0030,a2fef25302fddd93,author_0226,rusltc:source-283,rusltc:source-283,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_283_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 4f | Final | Essay | Routine | Home | 2017 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0031,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0031.txt,72ed4d0c7784618a63def3b8036517015cb5063c180829e7bf72628e3273a4d3,ru,translation,,,H,author_0153,,,,,,2017-01-01,rusltc,,,,,,,,,,,,,,,,,,870,6196,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-286,human_hard_rusltc_0031,97e87aaf8913fd45,author_0226,rusltc:source-286,rusltc:source-286,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_286_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 4f | Final | Essay | Routine | Home | 2017 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0032,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0032.txt,2961365652c29dff4764bb3f4056e60d1ab94fcdfc5e3a46056008658308010a,ru,translation,,,H,author_0153,,,,,,2017-01-01,rusltc,,,,,,,,,,,,,,,,,,748,5193,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-288,human_hard_rusltc_0032,72a8dd135ba89759,author_0226,rusltc:source-288,rusltc:source-288,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_288_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: M | 4f | Final | Essay | Routine | Home | 2017 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0033,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0033.txt,d75296baa1b5fcac92a1babca30340bac5b13fa21f158b5f18f2a581d780649c,ru,translation,,,H,author_0153,,,,,,2017-01-01,rusltc,,,,,,,,,,,,,,,,,,800,5495,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-293,human_hard_rusltc_0033,f48facc7878985c8,author_0226,rusltc:source-293,rusltc:source-293,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_293_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 4f | Final | Essay | Routine | Home | 2017 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0034,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0034.txt,385daa77c4c95899420258cc6760d5931236ffffc6625398eca5d20d240ebec2,ru,translation,,,H,author_0153,,,,,,2017-01-01,rusltc,,,,,,,,,,,,,,,,,,788,5280,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-295,human_hard_rusltc_0034,3c1d84142cca9788,author_0226,rusltc:source-295,rusltc:source-295,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_295_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: M | 4f | Final | Essay | Routine | Home | 2017 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0035,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0035.txt,db4046bf58a22e39d67e3f738f9c4691aee924b575fa3f23244273a412509cbb,ru,translation,,,H,author_0153,,,,,,2017-01-01,rusltc,,,,,,,,,,,,,,,,,,747,5456,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-298,human_hard_rusltc_0035,dc551b1ba2af1694,author_0226,rusltc:source-298,rusltc:source-298,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_298_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 4f | Final | Essay | Routine | Home | 2017 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0036,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0036.txt,7898a4c1dd817f5167672a0d6741a8e88f48f0861f70013e04bd79375e034131,ru,translation,,,H,author_0153,,,,,,2018-01-01,rusltc,,,,,,,,,,,,,,,,,,812,6305,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-306,human_hard_rusltc_0036,267c2f28a76f8121,author_0226,rusltc:source-306,rusltc:source-306,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_306_7; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: 5 | Essay | Contest | Home | 2018 | Translation | TSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0037,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0037.txt,4f54795594bec08351f0986b86f3639b89e8612e534ca62136f00cd903b317d9,ru,translation,,,H,author_0285,,,,,,2017-01-01,rusltc,,,,,,,,,,,,,,,,,,774,5770,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-312,human_hard_rusltc_0037,40259b4a5eab3e0a,author_0266,rusltc:source-312,rusltc:source-312,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_312_1; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 3f | Final | Educational | Routine | Home | 2017 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
human_hard_rusltc_0038,04-corpus/external-hard-human/rusltc/human_hard_rusltc_0038.txt,ff448bc1b502a0d76b59c06ec0ccb17342bab296bfb6afafcd1184f4ad1f2698,ru,translation,,,H,author_0285,,,,,,2017-01-01,rusltc,,,,,,,,,,,,,,,,,,716,5562,prose,CC BY-SA 4.0,открытая публикация корпуса RusLTC под CC BY-SA 4.0,rusltc:source-313,human_hard_rusltc_0038,fba027b496a2f667,author_0266,rusltc:source-313,rusltc:source-313,,,collected,"hard_human=yes; subset=translation; исходный файл RU_1_313_12; перевод с английского, оригинал общий с другими переводами того же source-id, взят один; метаданные RusLTC: F | 3f | Final | Informational | Routine | Home | 2017 | Translation | ChSU; дата подтверждена годом выполнения и датой публикации корпуса до 2022",,,,,,,,,,,,,HH-translation
